#group,false,false,true,true,false,false,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,epc,interpolated,samplingCondition,unit,valid
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,epc,interpolated,unit
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:21:30Z,57.114517,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:22:40Z,57.1328295,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:23:40Z,57.151142,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:24:40Z,57.1473275,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:25:40Z,57.1496165,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:26:40Z,57.151905,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:27:40Z,57.145801500000005,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:28:50Z,57.1259635,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:29:50Z,57.107651000000004,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:30:50Z,57.137407499999995,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:31:50Z,57.1747935,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:32:50Z,57.1480885,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:33:50Z,57.135881499999996,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:34:50Z,57.16869,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:36:00Z,57.144274,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:37:00Z,57.14045900000001,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:38:00Z,57.1343555,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:39:00Z,57.1145185,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:40:00Z,57.151141499999994,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:41:00Z,57.170216499999995,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:42:00Z,57.170216499999995,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:43:10Z,57.164874999999995,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:44:10Z,57.154193500000005,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:45:10Z,57.15343,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:46:10Z,57.158007999999995,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:47:10Z,57.121386,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:48:10Z,57.129778,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:49:20Z,57.1458,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:50:20Z,57.1068885,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:51:20Z,57.1183335,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:52:20Z,57.11986,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:53:20Z,57.093154999999996,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:54:20Z,57.08705,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:54:50Z,57.08705,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:55:20Z,57.08705,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:56:30Z,57.0771325,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:57:30Z,57.0855255,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:58:30Z,57.086287999999996,value,humidity,Sensor1,True,%rH
,,4,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:59:30Z,57.05806,value,humidity,Sensor1,True,%rH

#group,false,false,true,true,false,false,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,epc,interpolated,samplingCondition,unit,valid
,,5,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:59:30Z,62.381935,value,humidity,Sensor6,False,Good Conditions,%rH,True
,,5,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:00:30Z,62.27512,value,humidity,Sensor6,False,Good Conditions,%rH,True
,,5,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:05:40Z,62.265965,value,humidity,Sensor6,False,Good Conditions,%rH,True
,,6,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:06:40Z,62.28275,value,humidity,Sensor6,False,Invalid QOS,%rH,True
,,6,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:17:00Z,62.504005,value,humidity,Sensor6,False,Invalid QOS,%rH,True
,,7,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:29:50Z,62.20493,value,humidity,Sensor6,False,Sensor Switched Off,%rH,True
,,7,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:35:00Z,62.235447,value,humidity,Sensor6,False,Sensor Switched Off,%rH,True
,,7,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:38:00Z,62.20035,value,humidity,Sensor6,False,Sensor Switched Off,%rH,True
,,7,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:42:10Z,62.250706,value,humidity,Sensor6,False,Sensor Switched Off,%rH,True
,,7,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:13:50Z,62.47654,value,humidity,Sensor6,False,Sensor Switched Off,%rH,True
,,7,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:14:50Z,62.420082,value,humidity,Sensor6,False,Sensor Switched Off,%rH,True
,,7,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:21:00Z,62.276646,value,humidity,Sensor6,False,Sensor Switched Off,%rH,True

#group,false,false,true,true,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string
#default,mean,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,epc,interpolated,unit,valid
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:21:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:22:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:23:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:24:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:25:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:26:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:28:50Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:30:50Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:31:50Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:32:50Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:33:50Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:36:00Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:37:00Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:39:00Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:40:00Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:41:00Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:43:10Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:44:10Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:45:10Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:46:10Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:47:10Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:48:10Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:50:20Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:51:20Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:52:20Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:53:20Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:54:20Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:55:20Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:56:30Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:57:30Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:58:30Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:01:30Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:02:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:03:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:04:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:07:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:08:40Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:09:50Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:10:50Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:11:50Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:12:50Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:15:50Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:18:00Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:19:00Z,0,value,humidity,Sensor6,False,%rH,False
,,8,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T09:20:00Z,0,value,humidity,Sensor6,False,%rH,False

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,mean,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,epc,interpolated,unit
,,9,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:22:00Z,62.21013227272727,value,humidity,Sensor6,True,%rH
,,9,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:22:30Z,62.209785454545454,value,humidity,Sensor6,True,%rH
,,9,2022-03-23T08:21:27.009065187Z,2022-03-23T09:21:27.009065187Z,2022-03-23T08:23:00Z,62.209438636363636,value,humidity,Sensor6,True,%rH
